FID,103,141,142,143,144,11,12,13,14,15,16,17,18,19,20,116,117,118,119,120,121,122,123,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,273,274,275,276,278,279,280,282,283,286,287,290,291,292,293,294,295,296,297,298,308,309,310,311,312,313,314,25,159,316,317,318,319,321,322,323,324,325,205,206,207,208,209
2449,0.389641423,0.441760978,0.406637755,0.414100931,0.440149158,0.448455336,0.50218011,0.475269029,0.463643547,0.396807119,0.486796843,0.445376041,0.462452808,0.510878507,0.464344371,0.407806841,0.389105225,0.481223829,0.412156436,0.477566465,0.442112399,0.392154984,0.422617328,0.510677612,0.49264188,0.467337101,0.39503746,0.350525746,0.419363391,0.432949578,0.453001571,0.461427655,0.448020279,0.323536565,0.323479524,0.420449287,0.332441663,0.474501534,0.285009455,0.297270157,0.391812795,0.495610421,0.422148707,0.329257482,0.403669167,0.356303075,0.40899104,0.377226859,0.49102533,0.348723178,0.428426952,0.470622593,0.279094296,0.266554039,0.340405821,0.345496573,0.454296763,0.459539936,0.424610339,0.450907143,0.472783585,0.457443551,0.395174532,0.500823819,0.509728722,0.468237885,0.458963526,0.484663935,0.477012763,0.492240008,0.481310053,0.373061983,0.339169247,0.376402292,0.426057005,0.592030629,0.44224538,0.426699049,0.460325675,0.424903975,0.47766031
2450,0.389045123,0.440791061,0.405902318,0.413006594,0.439257504,0.447565376,0.500511829,0.47385625,0.46295095,0.395979833,0.485575365,0.443882557,0.460881439,0.509482687,0.463486462,0.407202641,0.388681802,0.480252744,0.411696114,0.476891925,0.441418432,0.391124193,0.42181734,0.509642476,0.491811754,0.466681466,0.394478969,0.34970797,0.418643941,0.432523175,0.452463786,0.460475494,0.447156652,0.322967908,0.323332404,0.419573559,0.332003147,0.473581488,0.284672104,0.296725619,0.391276291,0.494793242,0.421538623,0.328471075,0.402895689,0.355780515,0.408302046,0.376863857,0.489988374,0.348090669,0.427520087,0.469587352,0.278165879,0.265653436,0.339504778,0.345173394,0.453490102,0.458787748,0.423907705,0.450069657,0.471807883,0.456556157,0.394145584,0.499829727,0.508784414,0.466818041,0.458535218,0.483708515,0.475801063,0.491194969,0.480375286,0.372198991,0.338377719,0.374603778,0.424650714,0.591390094,0.44111816,0.425506648,0.459080552,0.424479459,0.476733876
2451,0.388479674,0.440064022,0.405106981,0.412217453,0.438547652,0.446343844,0.498751754,0.472585179,0.462317197,0.394967605,0.484268221,0.442427413,0.459250909,0.508113458,0.462493542,0.406987607,0.388065929,0.479519441,0.411113758,0.476216959,0.440806024,0.39000694,0.420914942,0.508614456,0.490586789,0.465975837,0.393817518,0.348702452,0.418429113,0.431743558,0.451862251,0.459629638,0.445846463,0.322350841,0.322896641,0.418822158,0.331247514,0.472628725,0.283936946,0.296154685,0.390489357,0.493796303,0.420938645,0.327723698,0.402194334,0.355178941,0.407418479,0.37642588,0.489089204,0.347338144,0.426631419,0.469161897,0.277274258,0.264997718,0.338607628,0.344351194,0.45300757,0.458146595,0.423181196,0.44913136,0.470837875,0.455676222,0.393192526,0.498516254,0.507519403,0.465445992,0.458236988,0.482990236,0.474836336,0.489871739,0.479449971,0.371622471,0.3377418,0.373127021,0.423303155,0.590706207,0.439978599,0.424361079,0.457585725,0.424020071,0.47576393
2452,0.388269181,0.439179288,0.404318223,0.411525538,0.43776866,0.444998603,0.497273333,0.471035054,0.46134931,0.394236724,0.483139183,0.441455772,0.457914181,0.506730822,0.460955695,0.406396354,0.387054673,0.478767561,0.410446188,0.475421788,0.440039661,0.389101022,0.420258135,0.507885735,0.489286702,0.46510158,0.393004708,0.347846992,0.41796809,0.431078453,0.451095482,0.458931317,0.444940581,0.321802352,0.322326794,0.41799662,0.330893306,0.472054437,0.283378971,0.295463584,0.389702437,0.492871559,0.420155468,0.327184253,0.401586229,0.354839879,0.406695639,0.375741814,0.488266577,0.346789054,0.425625834,0.468854878,0.276242643,0.264454373,0.337954305,0.343666859,0.452545183,0.457565365,0.422708056,0.448263838,0.470378659,0.45506404,0.392639304,0.49737951,0.506730168,0.463878538,0.45774428,0.482410151,0.473919509,0.488884742,0.478619032,0.371306316,0.337106708,0.371585667,0.422086073,0.590168979,0.439119305,0.423580976,0.456650822,0.423208277,0.474709785
2453,0.387895143,0.438451318,0.403813721,0.410702199,0.437143472,0.443945314,0.495793065,0.469350992,0.460467509,0.393678431,0.482006644,0.440322403,0.456535197,0.505532352,0.45960914,0.405694934,0.386011996,0.47774278,0.409680149,0.474802794,0.439462696,0.388497583,0.41927258,0.506918604,0.488140908,0.464366311,0.392706691,0.347237337,0.417145793,0.430299774,0.450194274,0.458186776,0.44441252,0.321251929,0.321580129,0.417214059,0.330859206,0.471367003,0.282941582,0.2944321,0.3888085,0.491939203,0.419295905,0.326377711,0.400947715,0.354419646,0.406183778,0.37514565,0.487599012,0.346330834,0.424568462,0.467765774,0.275353477,0.263743071,0.337249584,0.342861975,0.451954911,0.45679958,0.42247552,0.44746226,0.470153295,0.454432815,0.392000925,0.496329305,0.505569423,0.461970101,0.45721125,0.481742239,0.472922679,0.488468597,0.477901033,0.370824123,0.336320503,0.370008644,0.420788382,0.589652213,0.438304378,0.4229089,0.455500371,0.422395914,0.473849228
2454,0.387334369,0.437690613,0.403218826,0.410194001,0.436417979,0.442967537,0.494183926,0.467955349,0.459487767,0.393357381,0.480879932,0.439367873,0.454607996,0.504311129,0.458337385,0.405115055,0.384940549,0.47686375,0.408687039,0.474309054,0.438873077,0.387764052,0.418362262,0.506219824,0.487066185,0.463576231,0.392052597,0.346552291,0.416464656,0.429467638,0.449321648,0.457325969,0.443789365,0.320928793,0.32051423,0.416410736,0.330521271,0.470439889,0.281867411,0.293575652,0.387788529,0.490967246,0.418381567,0.325260221,0.400201543,0.353648926,0.405359398,0.374356955,0.486655916,0.345603933,0.423560258,0.466685701,0.274754002,0.26294578,0.336549604,0.342274779,0.451407745,0.45591869,0.422367563,0.446846807,0.469821511,0.453820152,0.391666611,0.494755471,0.504821307,0.460419997,0.456385091,0.481098248,0.47215086,0.487673812,0.477200335,0.370423543,0.335639344,0.368256504,0.41953729,0.589198876,0.437643965,0.42229934,0.454456118,0.421437749,0.472978288
2455,0.386925212,0.436639032,0.402630357,0.409644624,0.43533888,0.441667709,0.492255987,0.466560927,0.457998641,0.393009641,0.479730101,0.438899352,0.452657643,0.502873219,0.45704616,0.404327734,0.383761255,0.475751932,0.40761686,0.473472344,0.437883315,0.386843111,0.417704802,0.505706503,0.486281369,0.462600284,0.390971695,0.34574021,0.415308499,0.428617404,0.448518863,0.456506025,0.44323601,0.32032577,0.319692723,0.415526294,0.329904525,0.469613322,0.280858507,0.29271791,0.387039858,0.490015206,0.417119603,0.324386673,0.399491639,0.353008134,0.404654808,0.373453342,0.485661301,0.344731304,0.422400068,0.465658402,0.273903067,0.262255442,0.335690599,0.34206109,0.45050432,0.455122319,0.422157066,0.446200526,0.469177654,0.453366511,0.391443385,0.493159366,0.504659935,0.458916365,0.455476833,0.479991038,0.471241349,0.48701328,0.476072546,0.369520246,0.334836632,0.366188811,0.418213508,0.588500042,0.436906171,0.421605729,0.453722882,0.420287901,0.471824952
2456,0.386181011,0.435551945,0.401710168,0.408782923,0.434243939,0.440204106,0.490231071,0.465267105,0.456984527,0.392374752,0.478751479,0.43791431,0.450676038,0.501388345,0.456121064,0.403786093,0.382973923,0.47467022,0.406591381,0.472716821,0.437315333,0.385970856,0.417055308,0.504514836,0.485875803,0.461759205,0.390269303,0.345113666,0.414461834,0.427787226,0.447780331,0.455814363,0.442639665,0.319489347,0.318858769,0.414780688,0.329193188,0.468878081,0.280235516,0.291731365,0.386048314,0.488662771,0.415990593,0.323181203,0.398911019,0.352271918,0.403904275,0.372754407,0.484484435,0.34394377,0.421587479,0.464202537,0.273476926,0.261575456,0.334507937,0.341472456,0.449421275,0.45415856,0.421350257,0.445445647,0.468138977,0.452908438,0.390376587,0.491649223,0.503521386,0.457141735,0.454843898,0.478858078,0.470186149,0.486380187,0.475009767,0.368367456,0.334121833,0.364175329,0.416642476,0.587404356,0.435968165,0.420701927,0.45268633,0.419313923,0.4707092
2457,0.385503881,0.434255012,0.400446492,0.408021165,0.433233107,0.438795422,0.488399021,0.464241332,0.45609795,0.391637429,0.477596321,0.436687795,0.448420654,0.499594334,0.454784613,0.403381789,0.382498029,0.473958916,0.405648095,0.471888516,0.436718242,0.385224183,0.416412034,0.502788688,0.485009879,0.460583132,0.389307307,0.344298411,0.413675444,0.427055001,0.446646081,0.455163799,0.441915901,0.318859842,0.318225702,0.4141851,0.328533632,0.468264351,0.279227327,0.291121577,0.385242643,0.487004273,0.415048915,0.322066471,0.398071035,0.35137307,0.402790211,0.372116273,0.483168544,0.343255847,0.421041664,0.463355823,0.273008544,0.261062668,0.333554719,0.340872575,0.44814531,0.453001249,0.420485058,0.444548441,0.467126039,0.452125403,0.389569767,0.490232362,0.502471524,0.45570363,0.453948951,0.477775382,0.469226588,0.485381551,0.474102354,0.367459555,0.333685106,0.362293912,0.415071599,0.586504056,0.434875629,0.419842336,0.451701479,0.41849481,0.469390926
2458,0.384714493,0.433271484,0.399237254,0.406804538,0.432140406,0.437342831,0.486491378,0.462933349,0.455160815,0.390757354,0.476253535,0.43571962,0.446665519,0.497808066,0.45359903,0.402416619,0.381725551,0.473123967,0.404586764,0.47088844,0.435653926,0.384608103,0.415844501,0.50145515,0.483951436,0.459221591,0.388167998,0.343673218,0.412719699,0.426251865,0.445339308,0.4545659,0.440872461,0.31815314,0.317916684,0.413636817,0.32773739,0.467449146,0.27805165,0.290314874,0.384670237,0.485470728,0.414165493,0.321429219,0.397154643,0.350692939,0.401983787,0.371190706,0.482321294,0.342449134,0.420394598,0.463028168,0.272367618,0.260895498,0.332795344,0.339928904,0.446913096,0.452163404,0.419625776,0.443729812,0.465902179,0.451244948,0.3890855,0.488843853,0.501505817,0.454272415,0.452957205,0.47637876,0.468200776,0.484579469,0.473005973,0.36644499,0.332969203,0.360343974,0.413204553,0.58556002,0.433711397,0.419092437,0.450888735,0.417644447,0.467963454
2459,0.38388113,0.432409106,0.398129037,0.405306087,0.43115361,0.436009089,0.484546383,0.461095375,0.454586963,0.389861157,0.475031679,0.434555113,0.445034871,0.496142627,0.452491925,0.401482193,0.380688877,0.472375317,0.403597459,0.470147631,0.43495994,0.383929287,0.415164798,0.500341773,0.483155746,0.458503791,0.387551333,0.343545431,0.41210124,0.425780346,0.444236301,0.454085622,0.43978035,0.317326897,0.317298064,0.412995477,0.326830514,0.46664759,0.277262349,0.289430944,0.383760587,0.484111408,0.413415962,0.320679669,0.396328121,0.350010582,0.40119837,0.370174506,0.481421769,0.341571304,0.419830423,0.46210581,0.272071278,0.260166651,0.332222569,0.33884851,0.446127234,0.451301164,0.418450021,0.443043813,0.464896856,0.450384061,0.388171139,0.487634395,0.500144565,0.452848635,0.452225419,0.475315002,0.467186439,0.483743738,0.47237754,0.365750328,0.3320155,0.358620697,0.411333349,0.584465226,0.432705761,0.418285405,0.449860693,0.416887068,0.466836344
2460,0.383614334,0.4311853,0.397338478,0.403766211,0.430175595,0.435052375,0.482655481,0.459446547,0.453349306,0.389067578,0.473593805,0.433432315,0.443060144,0.494714501,0.45140288,0.400612616,0.379913237,0.471469395,0.402777241,0.469358469,0.434143175,0.383227783,0.414209026,0.499527407,0.482073193,0.458218354,0.387019687,0.343051625,0.411286212,0.425169776,0.443670547,0.453497057,0.438922569,0.316941129,0.317174334,0.412350581,0.326363068,0.465831475,0.276365713,0.288755312,0.383274275,0.48328131,0.41273476,0.32010897,0.395375921,0.349230299,0.400087162,0.369406973,0.480629136,0.340597096,0.419067675,0.461108156,0.271296015,0.259167507,0.33180737,0.338045649,0.44520461,0.450668583,0.417656468,0.442169954,0.464278738,0.44936508,0.387632316,0.486275291,0.499571721,0.451718266,0.451326282,0.47455959,0.466529391,0.482747796,0.471749253,0.365089995,0.330993536,0.356939282,0.409848419,0.583951273,0.43158152,0.417514403,0.448957073,0.416121946,0.465819965
2461,0.383105094,0.430160704,0.39660083,0.402284954,0.428879664,0.43364852,0.48077579,0.458081359,0.452046246,0.388291827,0.47210152,0.432414462,0.441497326,0.493581952,0.4506232,0.399488106,0.379326534,0.470498435,0.40194411,0.468335499,0.433019375,0.382486971,0.413445092,0.499251558,0.481292489,0.457643826,0.386331856,0.342643844,0.410487488,0.424285524,0.44319476,0.452470273,0.437858363,0.316387105,0.316955244,0.411721131,0.325630142,0.464834991,0.275292548,0.287813698,0.382868987,0.482724595,0.412197085,0.319424514,0.394281805,0.348433755,0.399339613,0.368672313,0.480178816,0.339680617,0.417963787,0.460282298,0.27056188,0.258605508,0.331064666,0.337379056,0.444591871,0.450426352,0.416817763,0.441608962,0.463576025,0.448593468,0.387155358,0.48482161,0.498794456,0.45029181,0.450361165,0.473786933,0.466095009,0.481687087,0.470495712,0.364276211,0.329871583,0.355164083,0.408436649,0.583359415,0.430690304,0.416431138,0.448094909,0.415337799,0.464819655
2462,0.382307509,0.428822841,0.395617776,0.400919346,0.427621896,0.432109043,0.478460332,0.456546681,0.451126572,0.387325449,0.470580931,0.431105545,0.439676637,0.491966949,0.449159866,0.399061779,0.378656046,0.469380983,0.401171555,0.467406026,0.432030335,0.38171099,0.412610559,0.498501354,0.480641575,0.456841078,0.385793975,0.342167591,0.409727573,0.423569748,0.442368408,0.451244899,0.437118703,0.315187919,0.316036436,0.410889045,0.324797322,0.464128764,0.274551318,0.286942622,0.381856596,0.481566528,0.411239419,0.318328845,0.393429753,0.347480216,0.398521048,0.367813106,0.479377148,0.338925072,0.416808367,0.459052094,0.269948651,0.257427771,0.329973411,0.33678928,0.443817791,0.449416228,0.415711029,0.440684512,0.463070624,0.448002682,0.38635403,0.483562676,0.497466768,0.448645082,0.449476501,0.47320874,0.465271586,0.480704479,0.469420384,0.363731072,0.328831007,0.353210952,0.407257118,0.582457317,0.429853038,0.415249684,0.446735682,0.414497813,0.463853075
2463,0.381538302,0.427274381,0.394579152,0.399544277,0.426504125,0.43102696,0.476088887,0.455363691,0.450007102,0.386315911,0.469149394,0.429460984,0.437569234,0.490358991,0.44757207,0.398585298,0.378430638,0.467846806,0.400397393,0.466402092,0.431087872,0.381061926,0.41157915,0.497392325,0.479693362,0.45579522,0.384997161,0.341072598,0.408917576,0.422728024,0.441971902,0.450263936,0.436718981,0.31440304,0.315224647,0.410242939,0.324557783,0.463270452,0.274083739,0.2861549,0.380892978,0.479924003,0.409941306,0.317400218,0.392425112,0.346505172,0.39745494,0.366896348,0.478673842,0.338292785,0.41575189,0.458061734,0.2687406,0.256401503,0.328789759,0.335925722,0.442592395,0.448184186,0.415049945,0.439555573,0.462708808,0.447263484,0.385710936,0.482182719,0.496608964,0.446937029,0.448750783,0.472274048,0.464473258,0.479847846,0.468378932,0.362996114,0.327920151,0.351242755,0.405881092,0.581941907,0.428782681,0.414490855,0.445415051,0.413357075,0.462492214
2464,0.380226262,0.426205428,0.393644797,0.39864116,0.425410281,0.429560757,0.473777282,0.454101684,0.449041519,0.385545935,0.467337182,0.427809351,0.435434043,0.488738698,0.445873957,0.397476472,0.378022807,0.46667514,0.399435372,0.465175681,0.429812737,0.380401087,0.410529003,0.496098397,0.47879475,0.453990835,0.383678623,0.340153616,0.408115993,0.421676737,0.440899488,0.449141136,0.435653134,0.313775005,0.314065872,0.409293746,0.323607699,0.462188014,0.273162655,0.285143177,0.379796544,0.478078346,0.408523783,0.316524534,0.391109547,0.345683164,0.396684884,0.365471372,0.47760596,0.337790257,0.414494034,0.457310353,0.267834084,0.255852392,0.327479779,0.335093008,0.441717427,0.447169769,0.414218181,0.438692085,0.462096147,0.446598316,0.384911513,0.480783039,0.49541062,0.444823395,0.447778346,0.470744893,0.463460173,0.478783108,0.467218922,0.362001039,0.327049546,0.349356381,0.40415288,0.581320034,0.428008786,0.413764188,0.444141117,0.412230095,0.460875813
2465,0.378788748,0.425026274,0.392607221,0.397482199,0.423961799,0.428196938,0.470947802,0.45233257,0.44792996,0.384647286,0.46514751,0.426392636,0.43277502,0.486587958,0.443975502,0.396556957,0.376603289,0.465470183,0.398503333,0.46404664,0.428478946,0.379419858,0.409057734,0.494790067,0.477734096,0.45232234,0.382382507,0.339135588,0.407085901,0.420747318,0.439185284,0.447972094,0.43465849,0.312840524,0.312759589,0.407804049,0.322295199,0.460807169,0.271989374,0.283915674,0.378175877,0.476179194,0.407001527,0.315446105,0.390206267,0.344668077,0.395781319,0.363965545,0.475971852,0.336832666,0.413144599,0.456454512,0.267125873,0.254754069,0.326198855,0.334333601,0.440638052,0.445884439,0.41328062,0.437369756,0.461193719,0.445653098,0.383853258,0.478889216,0.493962238,0.442714779,0.446770856,0.469219792,0.461903615,0.477812479,0.466236084,0.361205762,0.326224898,0.347144696,0.402524301,0.580466628,0.426914853,0.412760771,0.442991193,0.411064119,0.459299694
2466,0.37816988,0.423970702,0.391566291,0.396321121,0.422495984,0.426911571,0.468269215,0.450968624,0.446409268,0.383714184,0.463718583,0.425004712,0.430500032,0.485126734,0.442497639,0.395429633,0.375311993,0.464143467,0.397521109,0.462838536,0.427590125,0.378298382,0.407622991,0.493445458,0.476529198,0.451188633,0.381193842,0.337748796,0.406000958,0.419792529,0.438024264,0.447323247,0.433985729,0.312294309,0.311793996,0.406720361,0.321196348,0.459074553,0.271336661,0.282733672,0.377027572,0.474648436,0.405883339,0.314890553,0.389305261,0.343846499,0.394985856,0.36301659,0.474704846,0.33572061,0.411963784,0.455658248,0.266318701,0.254243447,0.325221895,0.333483291,0.439671415,0.444873936,0.412538593,0.436367537,0.460126561,0.444815123,0.382707241,0.476752709,0.492813773,0.440841625,0.44623363,0.467816632,0.46110351,0.476780193,0.465038144,0.360328503,0.325824732,0.345358441,0.40064835,0.579777806,0.425634321,0.411872103,0.442295418,0.409941218,0.457543261
2467,0.377804611,0.423021449,0.39105209,0.395574802,0.421306957,0.425170043,0.46616737,0.449568036,0.445058792,0.383048375,0.462323882,0.42365441,0.428662741,0.483650469,0.440974016,0.394531616,0.37435856,0.463370384,0.396452385,0.461808169,0.426906194,0.377143849,0.406633845,0.492193793,0.475644909,0.450215796,0.380475952,0.336771292,0.404895496,0.418803771,0.436767014,0.446598304,0.433016797,0.311624144,0.310932921,0.405785582,0.319992638,0.457690102,0.270355641,0.281635871,0.376237186,0.473691121,0.404823633,0.314157562,0.388383911,0.343294664,0.394292931,0.362207244,0.473396452,0.334908239,0.410742663,0.454557382,0.265980128,0.254295814,0.324318607,0.332577085,0.438917582,0.443932927,0.411450173,0.43545775,0.459049794,0.444312931,0.381788645,0.475314396,0.491641611,0.439048724,0.445310875,0.466741806,0.460541727,0.475405243,0.463744406,0.359349346,0.325540943,0.344032475,0.398881309,0.579164011,0.424614603,0.410941896,0.441414683,0.409073988,0.456233661
2468,0.376949415,0.421318121,0.390201392,0.39436695,0.419865378,0.423532114,0.464230197,0.447710604,0.44373086,0.381905092,0.460804601,0.42231375,0.426827694,0.481303325,0.439250756,0.393966166,0.373136163,0.462168934,0.395469487,0.460901549,0.426012872,0.37595319,0.405535846,0.491066841,0.47447207,0.44923272,0.380039124,0.335734582,0.403568771,0.417902299,0.43550787,0.445347429,0.432039597,0.31069254,0.310117104,0.404683561,0.319033955,0.456389075,0.268984298,0.280518164,0.375309122,0.472505254,0.403617739,0.31305052,0.387528662,0.342227857,0.393192194,0.361670532,0.472183518,0.333436441,0.409484485,0.453283102,0.265541821,0.253772196,0.323404927,0.331634071,0.437727565,0.442806148,0.410643568,0.434536356,0.457999461,0.443642693,0.381528502,0.474005732,0.490469615,0.437112258,0.444207282,0.465910548,0.459358225,0.474463469,0.462620509,0.358602462,0.324968463,0.342182734,0.397202061,0.578251123,0.423405475,0.409270546,0.439917792,0.407796241,0.455008588
2469,0.376362613,0.419487598,0.388699149,0.392868818,0.418607816,0.421973935,0.462384222,0.445950795,0.442278022,0.380466875,0.459823446,0.420945359,0.424945828,0.479506834,0.437452067,0.393052896,0.372362267,0.460775842,0.394413904,0.459983132,0.424834226,0.375060341,0.404384456,0.489733873,0.472973462,0.448051701,0.379273344,0.33458798,0.402338219,0.416629452,0.434712317,0.44433344,0.430985457,0.309972454,0.309315061,0.403903174,0.318211929,0.455275134,0.268092245,0.279518463,0.374847905,0.471106518,0.402721897,0.312431833,0.386475604,0.341318899,0.392045735,0.361033684,0.471137213,0.332009762,0.408391358,0.451784117,0.264701486,0.25302704,0.32275852,0.330634848,0.436387828,0.441666562,0.41003756,0.434016109,0.457014137,0.442825722,0.381237288,0.472445003,0.489612471,0.434947206,0.443168647,0.465075161,0.458531843,0.473613718,0.461867072,0.357740965,0.324268756,0.340447104,0.395247215,0.577541441,0.422219932,0.407900664,0.43806171,0.406694624,0.453473853
2470,0.375734311,0.41788745,0.387625951,0.391523424,0.41749443,0.420534166,0.460428582,0.444180397,0.440858036,0.379326506,0.458078872,0.419721835,0.42247971,0.477334486,0.435661674,0.391867104,0.371694022,0.459787758,0.393429903,0.459290725,0.423597038,0.374281321,0.403490453,0.488834945,0.47183392,0.446942068,0.378589129,0.333919886,0.401624716,0.414997598,0.434105179,0.443211296,0.429517904,0.309248055,0.308692545,0.40293581,0.317687252,0.454452448,0.267013017,0.278327153,0.374240969,0.470142059,0.401822678,0.311315407,0.385704961,0.340668625,0.390553058,0.359684714,0.469687659,0.33124924,0.407578763,0.449893188,0.263737203,0.251972677,0.321803659,0.32948334,0.43504195,0.440474614,0.408953669,0.4329008,0.456013383,0.441740728,0.380759351,0.471090563,0.488855067,0.432859009,0.441753453,0.463921571,0.457505158,0.472161283,0.461173957,0.356729793,0.322845229,0.338762016,0.392967707,0.576985109,0.420932234,0.406757021,0.436472791,0.405408557,0.451933888
2471,0.374694572,0.416030847,0.386068607,0.390169301,0.415979757,0.419357606,0.458067956,0.442239913,0.43894667,0.377790658,0.455526482,0.418309665,0.420080584,0.474777717,0.434120664,0.390223849,0.370498789,0.458235232,0.39239608,0.458190196,0.422203302,0.373141761,0.40225855,0.487812395,0.470368376,0.445728117,0.377505006,0.333036637,0.400823312,0.413377796,0.433222515,0.441613851,0.427873632,0.308418524,0.308030879,0.401605046,0.317035678,0.453209517,0.265396637,0.277227945,0.37342635,0.468693974,0.400582899,0.310121473,0.384930551,0.339800021,0.388916417,0.358216359,0.468518485,0.330022809,0.406625763,0.448206079,0.262831043,0.250561778,0.320499393,0.328656317,0.433559096,0.439225212,0.407992584,0.431426182,0.454722005,0.440828493,0.379976288,0.469450788,0.4876166,0.430449318,0.440205987,0.462726911,0.455881469,0.47084539,0.46054373,0.355584486,0.321292738,0.336384945,0.390469647,0.575871747,0.419498233,0.404866916,0.43512024,0.403490091,0.450476427
2472,0.374061647,0.414673058,0.384267877,0.388930786,0.414251663,0.418020878,0.455504535,0.440512494,0.437110411,0.376289625,0.453649081,0.417026767,0.417977473,0.4733132,0.432996097,0.388720336,0.369590922,0.457199521,0.391282369,0.457154741,0.420969111,0.372411447,0.400820068,0.486539589,0.468929746,0.444719407,0.376136727,0.331962111,0.399968758,0.412328064,0.432093346,0.440588461,0.426896545,0.307347165,0.307549658,0.400562851,0.316419521,0.452286567,0.264203709,0.276269494,0.372456122,0.467036304,0.399331448,0.30907843,0.383985289,0.339300192,0.38788354,0.357207327,0.467793137,0.329140376,0.405609399,0.446956394,0.261754365,0.249440938,0.319901269,0.327897088,0.432336815,0.437964698,0.40700054,0.430052108,0.453491498,0.439863916,0.378539588,0.467640972,0.486526846,0.428421674,0.43919258,0.461915309,0.455017128,0.469850743,0.459665906,0.354438182,0.320489882,0.33429743,0.388742398,0.575076328,0.418371834,0.403511419,0.434299553,0.402359462,0.449102841
2473,0.373034363,0.413735016,0.383079965,0.387955274,0.412338731,0.41624895,0.452955058,0.438995907,0.43560708,0.375288862,0.452080985,0.415494848,0.415703503,0.471452651,0.431650878,0.387317786,0.368722325,0.456485538,0.390022273,0.45626157,0.42004549,0.371876462,0.39953834,0.48526615,0.467761247,0.443865654,0.37505619,0.331127209,0.399216681,0.411496721,0.430943008,0.439327556,0.425781167,0.306444129,0.307143869,0.399264475,0.316136303,0.451322209,0.263554239,0.275349093,0.371080082,0.465359246,0.397975298,0.307695872,0.383077714,0.338643691,0.386801087,0.356226259,0.466874869,0.32853792,0.404670398,0.446085696,0.260681252,0.248602754,0.319102431,0.326820317,0.431184504,0.436603509,0.405809496,0.428402003,0.452552911,0.438873387,0.377365737,0.466344861,0.485573647,0.42690477,0.438362693,0.46079824,0.453992164,0.468162205,0.458340928,0.353560031,0.319604758,0.332430561,0.38717515,0.574030184,0.417070419,0.402600022,0.433406294,0.401264052,0.447459106
2474,0.371877941,0.412574216,0.381739189,0.3870145,0.410789022,0.414741642,0.450748598,0.437342984,0.434355138,0.374482817,0.450708511,0.41380756,0.413961773,0.469728519,0.430338819,0.386364533,0.367893885,0.455349497,0.388856435,0.455295343,0.41968892,0.370896033,0.398407278,0.483982548,0.46663632,0.442740844,0.374141086,0.330490687,0.398376654,0.411149311,0.430064049,0.43809634,0.424528092,0.305865611,0.306409152,0.398289549,0.315389224,0.450313844,0.262551858,0.275059825,0.370021874,0.463413321,0.396934515,0.306943216,0.38156358,0.337499389,0.386115909,0.355543042,0.466239297,0.32762701,0.403816974,0.445757508,0.260301734,0.248038024,0.318189892,0.326299705,0.430328545,0.435653355,0.40516764,0.42741146,0.45192906,0.438212684,0.376469977,0.465236245,0.484571441,0.425146142,0.437411389,0.459970244,0.452876149,0.46711895,0.457754749,0.352871921,0.319034588,0.330308993,0.385707423,0.572626609,0.415957656,0.401534961,0.431927846,0.400461948,0.446382971
2475,0.370952824,0.411516689,0.380623754,0.38601958,0.409875053,0.413125364,0.448332596,0.435635161,0.4334753,0.373875589,0.449484876,0.412714292,0.412062862,0.468525977,0.428806512,0.385768913,0.366830171,0.454579104,0.387697078,0.454277325,0.419226572,0.369913391,0.39738061,0.482736841,0.465913906,0.441573909,0.373493851,0.329796848,0.397595883,0.410737446,0.429050187,0.437160021,0.423639812,0.305405851,0.305799117,0.397611083,0.314662967,0.449746313,0.261569638,0.274306581,0.368837132,0.461946918,0.395942902,0.306086449,0.379567169,0.336149994,0.385544854,0.355141161,0.465298157,0.326732597,0.403078083,0.445257911,0.259393692,0.247352513,0.317851995,0.325473153,0.429518996,0.435139218,0.404560243,0.427088142,0.451535772,0.437515719,0.375583126,0.463816805,0.483975667,0.423420187,0.436664225,0.459059262,0.452119659,0.466667695,0.456484292,0.351992909,0.318377853,0.328311968,0.384462374,0.571719025,0.415272003,0.400890633,0.430547875,0.400247277,0.445226154
2476,0.369999477,0.410299173,0.379889847,0.384680425,0.409008898,0.411372809,0.445687206,0.434136433,0.432643907,0.373583635,0.448112981,0.411636194,0.409821702,0.466799988,0.42670915,0.384642994,0.365522909,0.453521008,0.386606728,0.453139168,0.418243251,0.368799436,0.396442128,0.481483011,0.465425515,0.440652664,0.372839409,0.329408105,0.396879948,0.409576742,0.4280234,0.43593639,0.422505758,0.305301394,0.30517887,0.396732861,0.314087719,0.448683557,0.261209668,0.273015973,0.367983429,0.461267659,0.395429853,0.30523824,0.378253463,0.335263905,0.384765567,0.354540717,0.464083331,0.32595981,0.402328507,0.444872814,0.258462051,0.246927596,0.316778887,0.324274271,0.428473859,0.434224549,0.404022553,0.426666626,0.450969653,0.436898535,0.374921151,0.462361286,0.483205176,0.421572578,0.435419828,0.457752515,0.451092525,0.465442429,0.454842535,0.351071405,0.317247956,0.326419536,0.382915228,0.570989404,0.414148211,0.400083528,0.428904559,0.399384882,0.443712809
